"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","entities/user_mentions/3/id_str","entities/user_mentions/3/indices/0","entities/user_mentions/3/indices/1","entities/user_mentions/3/name","entities/user_mentions/3/screen_name","entities/user_mentions/4/id_str","entities/user_mentions/4/indices/0","entities/user_mentions/4/indices/1","entities/user_mentions/4/name","entities/user_mentions/4/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","false","Gay Conservative with little to no tolerance for the left. Patriot. Trump supporter. Free thinker. Unvaccinated with natural immunity (so phug off sheep). MAGA!","https://pbs.twimg.com/profile_images/1439701168092033027/DodtwjZJ_normal.jpg","Proud Gay Conservative","1439700746333835273","RickProud","37","0","1469711581353230338","Sun Dec 12 06:50:05 +0000 2021","Blah blah blah blah blah blah blah blah blah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469922485395152896","in","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov Blah blah blah blah blah blah blah blah blah",
"false","false","Married","https://pbs.twimg.com/profile_images/1468666164008136713/MqmcACCS_normal.jpg","Felicia Jeffries Moten","1465441655385903107","FeliciaMoten4","28","0","1469711581353230338","Mon Dec 13 16:50:42 +0000 2021","True",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1470436026158043143","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov True",
"false","false","","https://pbs.twimg.com/profile_images/869572859869450240/rVFQkUk7_normal.jpg","DeF","1552045110","hhsc04","37","0","1469711581353230338","Sat Dec 11 18:32:08 +0000 2021","While early reports show cases of the variant are fairly minor, one expert warns that another 32,000 people may die of Covid from now until the end of the year.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469736775837011969","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","1","0","active","@CDCgov While early reports show cases of the variant are fairly minor, one expert warns that another 32,000 people may die of Covid from now until the end of the year.",
"false","false","Johnny","https://pbs.twimg.com/profile_images/1448444919455141896/g49jW-RR_normal.png","Johnny St louis","1448444828015079426","JohnnyStlouis4","2","0","1469711581353230338","Sun Dec 12 08:57:20 +0000 2021","Yeehje tu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469954512068698114","nl","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov Yeehje tu",
"false","false","","https://pbs.twimg.com/profile_images/1469224921721196544/q_1skjKF_normal.jpg","Teresa Diaz","1469224713520091139","TeresaD990","0","0","1469711581353230338","Sun Dec 12 01:36:10 +0000 2021","It's scary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469843487164096513","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov It's scary",
"false","false","Love been realistic and honesty","https://pbs.twimg.com/profile_images/1469801730493718529/QrEA1wz2_normal.jpg","Eric McCormack","1469800024863166465","EricMcCormacks4","1","0","1469711581353230338","Sat Dec 11 22:55:26 +0000 2021","Okay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469803037866676224","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov Okay",
"false","true","","https://pbs.twimg.com/profile_images/1153672118292271104/xekYbI0l_normal.jpg","Michael Donlan","1018308331654402048","MichaelDonlan5","1","0","1469711581353230338","Mon Dec 13 04:46:18 +0000 2021","Jeez, you people. Endlessly running around each other in a circle getting nowhere.  You all do know that engaging each other like this is a purely futile exercise?  Whatever it is you have decided to believe took you several months and will not change with some snarky tweet.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1470253723414786048","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov Jeez, you people. Endlessly running around each other in a circle getting nowhere.  You all do know that engaging each other like this is a purely futile exercise?  Whatever it is you have decided to believe took you several months and will not change with some snarky tweet.",
"false","true","Husband Father of 3, bonus of 2 and Pop pop of 2 that I'm very proud of  love them to the moon and back!","https://pbs.twimg.com/profile_images/1867734065861787648/JvpscKz1_normal.jpg","Jb Fortner","834489835159183360","JbFortner","95","0","1469711581353230338","Sun Dec 12 00:50:52 +0000 2021","So damn book smart but dumber than shit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469832087452758016","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov So damn book smart but dumber than shit",
"false","false","Pastor at Saint Cecilia Catholic Community-Sung Mass Sundays 10:30 AM.","https://pbs.twimg.com/profile_images/987743089446932480/eYjbReuI_normal.jpg","David Justin Lynch","43336470","DesertDavid1951","283","0","1469711581353230338","Mon Dec 13 00:13:44 +0000 2021","I don't care and will just go about my business.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1470185129054130178","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov I don't care and will just go about my business.",
"false","true","","https://pbs.twimg.com/profile_images/1427000266885406720/MBEcGJfk_normal.jpg","leftturnjesus","1388548100256567298","leftturnjesus","413","0","1469711581353230338","Sun Dec 12 13:00:00 +0000 2021","🖕🏻",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1470015580644200449","qme","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov 🖕🏻",
"false","true","🙏","https://pbs.twimg.com/profile_images/1888768320523902977/6FGdb87W_normal.jpg","😂 😂 😂 😂 😂 😂 😂","1407626908339159040","BangerCommitte","36","0","1469711581353230338","Mon Dec 13 17:17:32 +0000 2021","I had covid it's sucks!! I think what some people don't understand is that once it's over it's not really over like you being sick with the flu it's like once you're done it's over it's been over a month and a half and I still can't breathe right I have side effects like crazy 😧",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1470442778001907722","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov I had covid it's sucks!! I think what some people don't understand is that once it's over it's not really over like you being sick with the flu it's like once you're done it's over it's been over a month and a half and I still can't breathe right I have side effects like crazy 😧",
"false","false","♥ https://t.co/0jT381hiVf subscribe to all other SM @stevecutlerlive","https://pbs.twimg.com/profile_images/1894381071506051072/UJtRzDYv_normal.jpg","#Steve Cutler Live #musicisthebest","35622305","SteveCutlerLive","756","0","1469711581353230338","Mon Dec 13 01:38:49 +0000 2021","AS of ALWAYS. the Omicron variant has killed NO ONE. has put NO ONE in the hospital and is predominately spread by the vaccinated . Get a CLUE CT . This is an illusion ! Get the omicron variant and end the state narrative that it is to be feared. IT has given headaches only!!!!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1470206541131309060","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov AS of ALWAYS. the Omicron variant has killed NO ONE. has put NO ONE in the hospital and is predominately spread by the vaccinated . Get a CLUE CT . This is an illusion ! Get the omicron variant and end the state narrative that it is to be feared. IT has given headaches only!!!!!",
"false","false","Christian teacher, father, sojourner in a wild world.","https://pbs.twimg.com/profile_images/1730676622410264576/U2GhBnEg_normal.jpg","Singh Hims","1131757207","pilgrim2glory","85","0","1469711581353230338","Tue Dec 14 13:52:25 +0000 2021","Or better, get the natural immunity and not put yourself at risk with the dangerous vaccines.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1470753547662807052","en","0",,,,,,,,,,,,,"United States","US","Boulder Creek, CA","https://api.twitter.com/1.1/geo/id/1745c8216f56bf42.json","Boulder Creek","city","0","0","0","active","@CDCgov Or better, get the natural immunity and not put yourself at risk with the dangerous vaccines.",
"false","true","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","El Conquistador","903796534231392256","ElConqu17574749","119","0","1469711581353230338","Sat Dec 11 17:12:15 +0000 2021","Move on already.  Cdc putting fear into public and they have zero clue what varriants are where.",,,,,,,,,,"pic.x.com/U2ls1d1nxx","https://x.com/ElConqu17574749/status/1469716673628450816/photo/1","Available","77","77","424","46","83","83","345","394","77","77","424","46","83","83","345","394","77","77","424","46","83","83","345","394","77","77","424","46","83","83","345","394","1469716369608429573","105","128","3_1469716369608429573","3_1469716369608429573","https://pbs.twimg.com/media/FGV7QFMWUAUm_YG.jpg","347","620","0","147","620","620","0","10","675","592","0","0","675","338","50","0","675","620","0","0","675","620","675","fit","620","675","fit","620","675","fit","620","150","crop","150","photo","https://t.co/U2ls1d1nxx",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469716673628450816","en","9","1469716369608429573","https://pbs.twimg.com/media/FGV7QFMWUAUm_YG.jpg",,,,,,,,,,,,,,,,,"0","0","2","active","@CDCgov Move on already.  Cdc putting fear into public and they have zero clue what varriants are where. https://t.co/U2ls1d1nxx",
"false","false","Christian perspective tweets.
1) Islamic deity is not the Christian Diety so Islam breaks the 1st Cmnd and is blasphemy to Jesus.
2) Islam is unconstitutional.","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Doug Roberts 🇺🇸","785028179782021120","_DougRoberts","115","0","1469711581353230338","Sat Dec 11 18:06:44 +0000 2021","Covid19 vax?
1) Millions of Americans believe the CDC is guilty of MANSLAUGHTER by agressively PUSHING a vaccine known by CDC VAERS to cause death in many.
2) 18 U.S. Code § 1112 - Manslaughter
""the unlawful killing of a human being without malice""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469730385764372480","en","6",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov Covid19 vax?
1) Millions of Americans believe the CDC is guilty of MANSLAUGHTER by agressively PUSHING a vaccine known by CDC VAERS to cause death in many.
2) 18 U.S. Code § 1112 - Manslaughter
""the unlawful killing of a human being without malice""",
"false","false","MAGA 🇺🇸🇺🇸🇺🇸","https://pbs.twimg.com/profile_images/1454962971554238466/3APS9Mn-_normal.jpg","Wendy Storm","1454962868416307207","WendyStorm67","425","0","1469711581353230338","Sun Dec 12 02:50:20 +0000 2021","STOP SPREADING THIS HYSTERIA! There is absolutely NO REASON to push vaccines because of this variant! How much are you getting paid by the pharmaceutical companies to do this!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469862152974573575","en","6",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov STOP SPREADING THIS HYSTERIA! There is absolutely NO REASON to push vaccines because of this variant! How much are you getting paid by the pharmaceutical companies to do this!",
"false","false","I am the babbling Twit. Up to you if you wanna talk to one.","https://pbs.twimg.com/profile_images/1275215366520741890/nLP-Y2_k_normal.jpg","The Babbling Twit","1271210312948240389","TheBabblingTwit","18","0","1469711581353230338","Sat Dec 11 19:08:37 +0000 2021","No thanks LOL. 

Shots dont work and I aint taking them",,,,,,,,,,"pic.x.com/rHcY6DhWJD","https://x.com/TheBabblingTwit/status/1469745957256507399/photo/1","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1469745889061310467","64","87","3_1469745889061310467","3_1469745889061310467","https://pbs.twimg.com/media/FGWWGVuXEAMPXpD.jpg","605","1080","0","319","973","973","0","0","973","854","0","0","973","487","108","0","973","1080","0","0","973","1080","973","fit","1080","973","fit","1080","613","fit","680","150","crop","150","photo","https://t.co/rHcY6DhWJD",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469745957256507399","en","4","1469745889061310467","https://pbs.twimg.com/media/FGWWGVuXEAMPXpD.jpg",,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov No thanks LOL. 

Shots dont work and I aint taking them https://t.co/rHcY6DhWJD",
"false","true","","https://pbs.twimg.com/profile_images/1897882338182545412/M-voWHbp_normal.jpg","Miss MuhRee","2586924308","MuhRee24","601","0","1469711581353230338","Sun Dec 12 03:26:13 +0000 2021","All omicron cases in the USA have been vaccinated people. So quit pushing vaccines.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469871182719565827","en","4",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov All omicron cases in the USA have been vaccinated people. So quit pushing vaccines.",
"false","false","Yrst","https://pbs.twimg.com/profile_images/1439017077038276613/00gd4B_z_normal.png","Jacob Lynch","1439016952664576001","JacobLy28172730","4","0","1469711581353230338","Sat Dec 11 18:28:50 +0000 2021","""Could protect you""

Nice science. Pretty obvious that the vaccines don't work.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469735944551084038","en","3",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov ""Could protect you""

Nice science. Pretty obvious that the vaccines don't work.",
"false","false","Yrst","https://pbs.twimg.com/profile_images/1439017077038276613/00gd4B_z_normal.png","Jacob Lynch","1439016952664576001","JacobLy28172730","4","0","1469711581353230338","Sun Dec 12 04:36:45 +0000 2021","The majority of people who get #Omnicron are VACCINATED.

Stay safe and away from these vaccines.","39","48","Omnicron",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469888933207154688","en","3",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov The majority of people who get #Omnicron are VACCINATED.

Stay safe and away from these vaccines.",
"false","false","I STRESS TO EVERYONE THAT LIKES +RE-POSTS MY TWEETS.I AM NOT AN ANTI-VAXER/I ONLY WANT WATS BEST FOR MY FAMILY,FRIENDS,COMMUNITY,STATE AND FELLOW COUNTRYMAN .","https://pbs.twimg.com/profile_images/1427462047839657991/_RTBX-R1_normal.jpg","8492# COVAXIN NOW","1405572362796367872","123Devildoc","26","0","1469711581353230338","Sat Dec 11 16:57:21 +0000 2021","OCGN DIDNT PAY ENOUGH FOR #COVAXIN TO FDA FOR THERE GRIFF💰😳🤢🤮https://t.co/LrKrIhoInC","34","42","COVAXIN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/123devildoc/st…","https://x.com/123devildoc/status/1469712432146776065?s=21","69","92","https://t.co/LrKrIhoInC","146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469712921202622464","en","1",,,,,,,,,,,,,,,,,,,"1","0","1","active","@CDCgov OCGN DIDNT PAY ENOUGH FOR #COVAXIN TO FDA FOR THERE GRIFF💰😳🤢🤮https://t.co/LrKrIhoInC",
"false","false","If someone did preventative & curative health in this country &
called it health benefits, few would notice.  
Neither the AMA, pharma or insurance. Telling.","https://pbs.twimg.com/profile_images/1225164470646784002/Y_ydzL_p_normal.jpg","Peter Z.","21733694","PeterZapf","69","0","1469711581353230338","Sat Dec 11 18:08:51 +0000 2021","Another pharma ad.
Why do times of widespread health exist without pharma?
What are the traditional antiviral actions?
Congress is for voting and departments are for facts.
Too much regulatory capture for departments to be working.  Too much sickness too.",,,,,,,,,,"pic.x.com/VUr2GCx1CS","https://x.com/PeterZapf/status/1469730915391664131/photo/1","Available","109","109","479","142","97","97","192","263","109","109","479","142","97","97","192","263","109","109","479","142","97","97","192","263","72","72","319","94","64","64","128","175","1469730825805582341","264","287","3_1469730825805582341","3_1469730825805582341","https://pbs.twimg.com/media/FGWIZiuVUAUwv4b.jpg","540","964","0","0","540","540","0","0","540","474","0","0","540","270","43","0","540","1020","0","0","540","1020","540","fit","1020","540","fit","1020","360","fit","680","150","crop","150","photo","https://t.co/VUr2GCx1CS",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469730915391664131","en","2","1469730825805582341","https://pbs.twimg.com/media/FGWIZiuVUAUwv4b.jpg",,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Another pharma ad.
Why do times of widespread health exist without pharma?
What are the traditional antiviral actions?
Congress is for voting and departments are for facts.
Too much regulatory capture for departments to be working.  Too much sickness too. https://t.co/VUr2GCx1CS",
"false","false","#donotcomply #bitcoin","https://pbs.twimg.com/profile_images/1983719961542475776/WaELyqEH_normal.jpg","twarrana","1351203269536841740","twarranna","204","0","1469711581353230338","Sun Dec 12 05:24:34 +0000 2021","",,,,,,,,,,"pic.x.com/J99CCcw9x5","https://x.com/mirenlazzarini/status/1469900965209952257/photo/1","Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1469900959828619266","8","31","3_1469900959828619266","3_1469900959828619266","https://pbs.twimg.com/media/FGYjIpWXMAICiJx.jpg","566","1011","0","0","782","782","0","0","782","686","0","0","782","391","0","0","782","1011","0","0","782","1011","782","fit","1011","782","fit","1011","526","fit","680","150","crop","150","photo","https://t.co/J99CCcw9x5",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469900965209952257","qme","2","1469900959828619266","https://pbs.twimg.com/media/FGYjIpWXMAICiJx.jpg",,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/J99CCcw9x5",
"false","true","Not Your Average Sheep! It’s A Pretty Simple Task To Be A Good Person & See Through This Ideological Warfare They Have Us Participating In.","https://pbs.twimg.com/profile_images/1416304721015545861/nhEMrF0b_normal.jpg","SunTzuTrickedYou","1390956758387073026","SunTricked","9","0","1469711581353230338","Sun Dec 12 04:27:07 +0000 2021","Tell me you’re the leader of a cult without saying “I’m the leader of the CDC, I mean, Cult”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469886507251032067","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Tell me you’re the leader of a cult without saying “I’m the leader of the CDC, I mean, Cult”",
"false","false","","https://pbs.twimg.com/profile_images/1492832980351475717/DSRUmtr9_normal.jpg","Fouquier-Tinville","1460570357010771969","FouquierTinvil","38","0","1469711581353230338","Sun Dec 12 10:13:48 +0000 2021","Yeah just keep your shit, we are not lab rats! You will have to pay for what you've done!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,,,,,,,,,,,"1469973755476815872","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Yeah just keep your shit, we are not lab rats! You will have to pay for what you've done!",
